CASE REFERENCE,OPEN DATE,CLOSED DATE,STATUS,SUBJECT,REASON,TYPE,OBJECT TYPE,ADDRESS NUMBER,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE,PROPERTY ID,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD,X COORDINATE,Y COORDINATE
1001000529,07/08/2019 08:54:00 PM,,Open,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,64,GOLD,,Buffalo,NY,14206,112.58-3-13,"(42.88643736322887, -78.8051079090497)",42.88643736322887,-78.8051079090497,LOVEJOY,District C,23,2,2004,UNKNOWN,-8772579.707,5294710.5037
1001001882,07/12/2019 10:45:00 AM,07/17/2019 12:52:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,567,ELMWOOD,,Buffalo,NY,14222,100.38-5-52,"(42.91243325690407, -78.87699464442824)",42.91243325690407,-78.87699464442824,NIAGARA,District B,66.02,2,2001,UNKNOWN,-8780519.318,5298663.9488
1001001983,07/12/2019 12:48:00 PM,07/19/2019 11:05:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,152,THOMPSON,,Buffalo,NY,14207,88.33-4-9,"(42.938385957260195, -78.90021445502579)",42.938385957260195,-78.90021445502579,NORTH,District D,59,4,4002,UNKNOWN,-8783150.465,5302580.1761
1001013216,07/17/2019 02:56:00 PM,,Open,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,55,PAUL,,Buffalo,NY,14210,123.72-5-15,"(42.85832230849727, -78.81551139737955)",42.85832230849727,-78.81551139737955,SOUTH,District A,10,4,4000,UNKNOWN,-8773664.744,5290429.2787
1001014759,07/23/2019 01:59:00 PM,,Open,Dept of Law,Freedom of Information,FOIL Records Assessment & Taxation (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001015060,07/24/2019 11:49:00 AM,08/05/2019 02:01:00 PM,Closed,Dept of Public Works,City Parks,City Parks (Req_Serv),Property,161,CAZENOVIA,,Buffalo,NY,14210,133.16-1-1,"(42.85163676780623, -78.80840296059394)",42.85163676780623,-78.80840296059394,SOUTH,District A,10,3,3005,UNKNOWN,-8772031.436,5287703.0512
1001015832,07/26/2019 12:19:00 PM,08/01/2019 09:18:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,354,GUILFORD,,Buffalo,NY,14211,100.75-4-22,"(42.901409750535024, -78.8436207596294)",42.901409750535024,-78.8436207596294,FILLMORE,District C,166,3,3001,UNKNOWN,-8776854.687,5297054.5516
1001015834,07/26/2019 12:20:00 PM,08/19/2019 03:28:00 PM,Closed,Dept of Public Works,Rodent Control,Pest (Req_Serv),Property,346,GUILFORD,,Buffalo,NY,14211,100.75-4-25,"(42.90128685956979, -78.8436198585701)",42.90128685956979,-78.8436198585701,FILLMORE,District C,166,3,3001,UNKNOWN,-8776854.345,5297018.9278
1001016141,07/29/2019 09:47:00 AM,08/01/2019 05:58:00 AM,Closed,Utilities,Buffalo Water Authority,Fire Hydrant Issue (Req_Serv),Property,INTERSECTION,Sycamore St,Pratt St,Buffalo,NY,14204,3009,"(42.891277040511696, -78.85948402876117)",42.891277040511696,-78.85948402876117,ELLICOTT,District B,25.02,2,2021,UNKNOWN,1074289.6,1053572.6
1001019196,08/08/2019 10:21:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Pavement Marking Lines (Req_Serv),Property,INTERSECTION,Playter St,Kent St,Buffalo,NY,14212,3553,"(42.89202200144153, -78.83447894385108)",42.89202200144153,-78.83447894385108,FILLMORE,District C,16,3,3002,UNKNOWN,1080991.2,1053823.1
1001033250,08/23/2019 11:31:00 AM,09/16/2019 10:14:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,25,FULLER,,Buffalo,NY,14207,77.64-2-23,"(42.948077824756766, -78.90654379881222)",42.948077824756766,-78.90654379881222,NORTH,District D,58.02,2,2009,UNKNOWN,-8783805.344,5304085.5028
1001033265,08/23/2019 11:41:00 AM,09/03/2019 10:45:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,INTERSECTION,Amherst St,Middlesex Rd,Buffalo,NY,14216,610,"(42.940465992854435, -78.86189901831662)",42.940465992854435,-78.86189901831662,DELAWARE,District D,54,1,1004,UNKNOWN,1073701.9,1071501.6
1001049453,09/19/2019 10:11:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Property,INTERSECTION,Abbott Rd,Red Jacket Pkwy,Buffalo,NY,14220,3135,"(42.846550999189255, -78.81009005969014)",42.846550999189255,-78.81009005969014,SOUTH,District A,10,3,3007,UNKNOWN,1087482.2,1037232.8
1001049519,09/19/2019 11:33:00 AM,10/22/2019 02:13:00 PM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Property,229,PLYMOUTH,,Buffalo,NY,14213,99.67-7-19,"(42.90401261745206, -78.887789965721)",42.90401261745206,-78.887789965721,NIAGARA,District B,69.02,3,3005,UNKNOWN,-8781746.233,5297434.6217
1001050187,09/23/2019 12:38:00 PM,09/25/2019 08:52:00 AM,Closed,Utilities,Buffalo Sewer Authority,Street Flooding (Req_Serv),Property,INTERSECTION,Best St,Wohlers Ave,Buffalo,NY,14208,1843,"(42.90376702018448, -78.84808295380293)",42.90376702018448,-78.84808295380293,ELLICOTT,District C,33.02,4,4005,UNKNOWN,1077359.2,1058114.8
1001050277,09/23/2019 03:08:00 PM,09/25/2019 10:30:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Property,293,COLVIN,,Buffalo,NY,14216,78.65-2-32,"(42.94889642450535, -78.85892897144076)",42.94889642450535,-78.85892897144076,DELAWARE,District D,49,2,2003,UNKNOWN,-8778488.292,5304195.476
1001060401,09/24/2019 09:55:00 AM,09/25/2019 08:24:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Property,50,WARREN,,Buffalo,NY,14212,112.29-6-23,"(42.8923038271681, -78.83272495305616)",42.8923038271681,-78.83272495305616,FILLMORE,District C,16,3,3001,UNKNOWN,-8775642.512,5295593.9833
1001060416,09/24/2019 10:11:00 AM,09/25/2019 08:24:00 AM,Closed,Utilities,Buffalo Sewer Authority,Street Flooding (Req_Serv),Property,32,HAYDEN,,Buffalo,NY,14210,123.73-3-29,"(42.85778014513079, -78.8113794974453)",42.85778014513079,-78.8113794974453,SOUTH,District A,10,5,5006,UNKNOWN,-8773230.991,5290403.8247
1001077902,11/01/2019 05:47:00 AM,11/01/2019 10:00:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001078066,11/01/2019 08:29:00 AM,11/01/2019 10:00:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,586,SEVENTH,,Buffalo,NY,14201,99.82-4-4,"(42.89966710039886, -78.89235832086123)",42.89966710039886,-78.89235832086123,ELLICOTT,District B,70,2,2011,UNKNOWN,-8782362.736,5296796.6237
1001097947,12/31/2019 01:47:00 PM,01/10/2020 03:51:00 PM,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,101,GARNER,,Buffalo,NY,14213,88.75-8-8,"(42.92488566031267, -78.89094001840918)",42.92488566031267,-78.89094001840918,NIAGARA,District D,171,3,3001,Upper West Side,,
1001098391,01/03/2020 10:50:00 AM,01/10/2020 02:45:00 PM,Closed,Dept of Public Works,Streets,PW Vacant Lot (Req_Serv),Property,50,GIRARD,,Buffalo,NY,14211,100.60-1-47,"(42.90847636914777, -78.84208236095853)",42.90847636914777,-78.84208236095853,ELLICOTT,District C,35,4,4012,MLK Park,,
1001109646,01/10/2020 01:57:00 PM,02/07/2020 11:51:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,121,BUFFUM,,Buffalo,NY,14210,123.83-3-2,"(42.854719882239294, -78.80299243965443)",42.854719882239294,-78.80299243965443,SOUTH,District A,10,2,2001,UNKNOWN,,
1001130305,03/12/2020 01:33:00 PM,03/13/2020 09:24:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,631,ST LAWRENCE,,Buffalo,NY,14216,78.43-4-10,"(42.95590871259308, -78.84590483312849)",42.95590871259308,-78.84590483312849,DELAWARE,District D,51,1,1013,UNKNOWN,-8777085.418,5305235.3052
1001130321,03/12/2020 02:07:00 PM,03/13/2020 09:07:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,76,HOWELL,,Buffalo,NY,14207,88.27-5-24,"(42.9399209637917, -78.88686412082751)",42.9399209637917,-78.88686412082751,NORTH,District D,55,2,2000,UNKNOWN,-8781672.932,5302818.0393
1001142123,03/30/2020 09:44:00 AM,03/30/2020 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,189,LAUREL,,Buffalo,NY,14208,100.49-4-13,"(42.910091814221644, -78.85784445720344)",42.910091814221644,-78.85784445720344,ELLICOTT,District B,168,1,1000,UNKNOWN,-8778400.425,5298272.7024
1001143302,04/07/2020 11:39:00 AM,04/15/2020 02:21:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,417,AUBURN,,Buffalo,NY,14213,99.28-7-2,"(42.91848230223395, -78.88514828478614)",42.91848230223395,-78.88514828478614,NIAGARA,District D,65.01,3,3002,UNKNOWN,-8781459.98,5299563.593
1001143320,04/07/2020 12:22:00 PM,04/15/2020 01:37:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,145,TENNESSEE,,Buffalo,NY,14204,122.40-7-33,"(42.86839938753785, -78.8634977799992)",42.86839938753785,-78.8634977799992,FILLMORE,District A,5,2,2003,UNKNOWN,-8779007.03,5292019.5961
1001157745,05/05/2020 08:19:00 PM,,Open,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,NIAGARA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001158652,05/11/2020 11:53:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Street,,RIDGEWOOD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001158955,05/12/2020 12:29:00 PM,,Open,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,Richmond Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001159649,05/14/2020 11:01:00 AM,,Open,Utilities,National Grid,Streetlights (Req_Serv),Street,,BRYANT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001160445,05/17/2020 09:17:00 PM,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Property,124,MORRIS AVE,,Buffalo,NY,14214,78.84-4-19,"(42.94267417135111, -78.8414932910889)",42.94267417135111,-78.8414932910889,DELAWARE,District D,45,4,4005,UNKNOWN,-8776592.933,5303297.0687
1001165776,05/29/2020 10:29:00 AM,06/17/2020 08:36:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,39,PEMBROKE,,Buffalo,NY,14215,90.54-6-8,"(42.9294025255564, -78.8277014842416)",42.9294025255564,-78.8277014842416,MASTEN,District E,170,2,2014,UNKNOWN,-8775047.831,5301209.2563
1001167367,06/02/2020 10:50:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Property,INTERSECTION,Tacoma Ave,Parker Ave,Buffalo,NY,UNKNOWN,939,"(42.95013202441408, -78.83889398127239)",42.95013202441408,-78.83889398127239,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1079872.5,1075004.8
1001170907,06/11/2020 08:07:00 AM,,Open,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001181628,07/01/2020 01:37:00 PM,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Property,INTERSECTION,Heward Ave,Lamont Pl,Buffalo,NY,14207,113,"(42.94931601662049, -78.90569501860759)",42.94931601662049,-78.90569501860759,NORTH,District D,58.02,2,2010,UNKNOWN,1061987.2,1074768.9
1001189282,07/17/2020 06:42:00 AM,,Open,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001204583,07/28/2020 05:56:00 PM,,Open,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001217870,08/05/2020 09:46:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Signal Out or Flashing (Req_Serv),Property,INTERSECTION,S Park Ave,Tifft St,Buffalo,NY,14220,4411,"(42.846928013270315, -78.82370104349314)",42.846928013270315,-78.82370104349314,SOUTH,District A,8,2,2012,UNKNOWN,1083832.5,1037380.3
1001232276,08/14/2020 11:48:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Street,,Greene St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001234092,08/19/2020 10:18:00 AM,,Open,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001235437,08/21/2020 05:07:00 PM,,Open,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001237895,08/28/2020 12:51:00 PM,,Open,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,Parkside Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001237909,08/28/2020 01:07:00 PM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,136,MAYER,,Buffalo,NY,14207,77.65-4-10,"(42.949448708904946, -78.89809358966777)",42.949448708904946,-78.89809358966777,NORTH,District D,57,3,3006,UNKNOWN,-8782855.552,5304282.7428
1001241538,09/09/2020 10:35:00 AM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,296,WILLETT,,Buffalo,NY,14206,123.42-5-13,"(42.87026699724304, -78.80313121515204)",42.87026699724304,-78.80313121515204,LOVEJOY,District A,19,2,2004,UNKNOWN,-8772347.499,5292240.5615
1001253547,09/14/2020 05:15:00 PM,09/15/2020 07:04:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,Como Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001253658,09/15/2020 10:16:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Signal Out or Flashing (Req_Serv),Property,INTERSECTION,Kenmore Ave,Starin Ave,Buffalo,NY,14216,26,"(42.95846003150863, -78.8438009483208)",42.95846003150863,-78.8438009483208,DELAWARE,District D,45,1,1003,UNKNOWN,1078568.1,1078044
1001275104,09/18/2020 02:22:00 PM,,Open,Office of the Mayor,Citizen Services - Quick Response Teams,QRT Other Issue (Req_Serv),Street,,Smith St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001287623,09/28/2020 11:33:00 AM,,Open,Dept of Public Works,Rodent_Pest Control,Pest (Req_Serv),Property,39,OGDEN SOUTH,,Buffalo,NY,14210,123.67-1-8.1,"(42.862075920706445, -78.8021597308655)",42.862075920706445,-78.8021597308655,LOVEJOY,District A,11,1,1003,UNKNOWN,-8772189.545,5291020.7272
1001288036,09/29/2020 10:22:00 AM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,444,DEARBORN,,Buffalo,NY,14207,88.24-2-28,"(42.940524245033444, -78.90430195706043)",42.940524245033444,-78.90430195706043,NORTH,District D,59,2,2009,UNKNOWN,-8783637.02,5302996.1318
1001288291,09/29/2020 03:20:00 PM,,Open,Dept of Public Works,Engineering - Traffic,Pavement Marking Lines (Req_Serv),Property,INTERSECTION,Grider St,Warwick Ave,Buffalo,NY,14215,1343,"(42.93017799903619, -78.82917103452036)",42.93017799903619,-78.82917103452036,MASTEN,District E,39.01,1,1012,UNKNOWN,1082454.2,1067724.8
1001288316,09/29/2020 03:54:00 PM,,Open,Dept of Public Works,Rodent_Pest Control,Pest (Req_Serv),Property,454,PORTER,,Buffalo,NY,,99.68-10-19,,,,,,,,,UNKNOWN,-8781513.811,5297215.1546
1001288966,10/01/2020 01:13:00 PM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,69,KAIL,,Buffalo,NY,14207,88.26-2-28,"(42.938249970658326, -78.89410285959843)",42.938249970658326,-78.89410285959843,NORTH,District D,55,3,3005,UNKNOWN,-8782461.833,5302673.6066
1001289208,10/02/2020 11:06:00 AM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,44,ARMIN,,Buffalo,NY,14210,123.65-1-65,"(42.86026080398242, -78.81418530420369)",42.86026080398242,-78.81418530420369,SOUTH,District A,11,1,1010,UNKNOWN,-8773542.121,5290791.8634
1001289223,10/02/2020 11:28:00 AM,,Open,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Street,,FISHER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001301774,10/13/2020 09:13:00 AM,,Open,DPIS,Housing,Electrical Issue (Req_Serv),Property,139,PRIES,,Buffalo,NY,14220,133.30-6-37,"(42.850644920352316, -78.82721916425577)",42.850644920352316,-78.82721916425577,SOUTH,District A,2,2,2005,UNKNOWN,-8774995.137,5289246.2297
1001302142,10/13/2020 02:30:00 PM,,Open,Dept of Public Works,City Parks,City Parks (Req_Serv),Property,399,CLINTON,,Buffalo,NY,14204,111.14-3-3.1,"(42.88277552040865, -78.85951913268187)",42.88277552040865,-78.85951913268187,ELLICOTT,District B,14.02,3,3012,UNKNOWN,-8778893.922,5293972.7887
1001302575,10/14/2020 02:39:00 PM,,Open,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Street,,Walden Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001302624,10/14/2020 03:54:00 PM,,Open,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Unknown,Buffalo,NY,,Unknown,,,,,,,,,UNKNOWN,,
1001304415,10/21/2020 04:22:00 PM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,860,HUMBOLDT,,Buffalo,NY,14211,100.52-6-1.1,"(42.91180748081946, -78.84307150996244)",42.91180748081946,-78.84307150996244,ELLICOTT,District C,35,2,2009,UNKNOWN,,
1001304585,10/22/2020 12:00:00 PM,,Open,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1001305026,10/23/2020 01:59:00 PM,,Open,DPIS,Housing,Housing Violations (Req_Serv),Property,1905,CLINTON,,Buffalo,NY,14206,123.34-7-16,"(42.87178390306228, -78.80604224898855)",42.87178390306228,-78.80604224898855,LOVEJOY,District A,19,3,3001,UNKNOWN,-8772645.384,5292455.5797
287711-1000862124,06/12/2018 10:16:00 PM,06/13/2018 05:48:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Street,,LINWOOD AVE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,-78.86464,42.92228
401143,07/31/2008 12:21:00 PM,12/02/2008 03:56:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,43,CLARK,,Buffalo,NY,14206,111.60-6-9,"(42.88768237699, -78.836087144829)",42.88768237699024,-78.8360871448286,FILLMORE,District C,16,4,4010,UNKNOWN,,
401566,08/04/2008 11:06:00 AM,09/17/2008 12:58:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
403666,08/19/2008 12:34:00 PM,08/28/2008 07:38:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
407282,09/16/2008 01:31:00 PM,09/23/2008 08:12:00 AM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,HUGHES,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
409087,10/01/2008 10:46:00 AM,10/02/2008 10:40:00 AM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,SEARS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
409655,10/07/2008 01:01:00 PM,10/09/2008 02:08:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
411705,10/29/2008 12:41:00 PM,10/31/2008 08:12:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,187,MELROSE,,Buffalo,NY,14210,123.80-3-6,"(42.856837906739, -78.814559035499)",42.856837906738605,-78.81455903549856,SOUTH,District A,10,4,4002,UNKNOWN,,
412587,11/07/2008 11:00:00 AM,11/17/2008 09:20:00 AM,Closed,Utilities,Buffalo Water Authority,Water (Req_Serv),Property,1744,SENECA,,Buffalo,NY,,123.64-1-12,,,,,,,,,UNKNOWN,,
413300,11/15/2008 12:03:00 PM,11/18/2008 09:20:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Street,,ALLEN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
416390,12/22/2008 10:43:00 AM,12/29/2008 01:11:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,CONDON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
416415,12/22/2008 10:52:00 AM,12/29/2008 01:07:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,ROSLYN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
416492,12/22/2008 11:24:00 AM,12/28/2008 11:52:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,CAMBRIDGE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
417200,12/22/2008 07:00:00 PM,12/28/2008 12:54:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,BLOCK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
417419,12/23/2008 10:33:00 AM,12/27/2008 11:51:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,CAMP,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
417469,12/23/2008 11:05:00 AM,12/27/2008 11:42:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,HECLA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
417866,12/24/2008 10:40:00 AM,01/02/2009 12:55:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,BIRD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
419172,01/02/2009 01:30:00 PM,01/05/2009 12:33:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Street,,PARKER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
419326,01/05/2009 11:01:00 AM,02/02/2009 03:50:00 PM,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Street,,WINSLOW,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
427550,02/25/2009 06:52:00 PM,03/02/2009 04:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Street,,TAUNTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
432167,03/25/2009 02:52:00 PM,03/27/2009 02:10:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,CLARENCE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
440199,05/11/2009 06:27:00 PM,05/27/2009 02:22:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,CRESCENT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
442125,05/20/2009 12:40:00 PM,07/30/2009 10:04:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,527,HERTEL,,Buffalo,NY,14207,77.75-4-4,"(42.946647309393, -78.888625437245)",42.946647309392986,-78.88862543724538,NORTH,District D,56,3,3002,UNKNOWN,,
445238,06/04/2009 01:09:00 PM,06/05/2009 12:57:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
446874,06/11/2009 01:05:00 PM,06/29/2009 08:40:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,ONEIDA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
447313,06/12/2009 08:31:00 PM,06/26/2009 11:53:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,397,JEFFERSON,,Buffalo,NY,,111.58-1-35,,,,,,,,,UNKNOWN,,
449087,06/15/2009 11:21:00 AM,08/24/2009 03:50:00 PM,Closed,Dept of Public Works,City Parks,Olmsted Parks (Req_Serv),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
